Gene.stable.ID	Gene.name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000028680	Plk3	0.126600045346493	1.02065925661392	0.633588898247374	0.539871684729486	0.667404365503697	-7.06162949702984
ENSMUSG00000073293	Nudt10	0.0769858216475354	2.14900634158154	0.633567878828887	0.539884885150415	0.667404365503697	-7.35733518867647
ENSMUSG00000005674	Tomm40l	0.0550948265272044	5.41179608885521	0.633401673153616	0.539989270632083	0.667489219552758	-8.0373075738881
ENSMUSG00000028901	Gmeb1	-0.0395779937664118	5.31876874939833	-0.633060121401664	0.540203818610544	0.667690185759636	-8.02565979884813
ENSMUSG00000069793	Slfn9	-0.0940503324311313	1.60182652571952	-0.63302901684843	0.540223359571722	0.667690185759636	-7.21590792342005
ENSMUSG00000064225	Paqr9	0.0788334846841146	5.93419480497959	0.636282298058429	0.540472438161427	0.667953825958074	-8.09178527157649
ENSMUSG00000126404		-0.154758003653532	0.303232563238582	-0.632411117221529	0.540611629690407	0.668063011892719	-6.88541077667008
ENSMUSG00000029428	Stx2	-0.0582806399102718	3.79812678293003	-0.632365316527214	0.54064041588588	0.668063011892719	-7.74939649340007
ENSMUSG00000034639	Setmar	0.104477808829027	2.5115161884682	0.632321253652458	0.540668110674449	0.668063011892719	-7.44798133230337
ENSMUSG00000018661	Cog1	-0.046462394640657	5.94275467713633	-0.632117004731033	0.540796497648476	0.668177437944134	-8.09868139095681
ENSMUSG00000120289	6820445E23Rik	0.127977228936345	0.584138665020836	0.631684599288041	0.541068357155732	0.668399881631052	-6.95281863510235
ENSMUSG00000022912	Pros1	-0.133211189596078	3.68726992735832	-0.638426491722986	0.541175878145961	0.668399881631052	-7.71684074885102
ENSMUSG00000131897		-0.186919975746969	0.309297682705007	-0.631511470562476	0.541177227637451	0.668399881631052	-6.88751046634487
ENSMUSG00000036923	Stox1	-0.134984725803648	0.659468406491528	-0.631507956532866	0.541179437534221	0.668399881631052	-6.97313986176542
ENSMUSG00000031409	Tceal6	-0.0510800179106834	4.29950608898224	-0.631466401869127	0.541205570750525	0.668399881631052	-7.85223683866374
ENSMUSG00000098900	Gm18190	0.12572777013739	0.318594695501327	0.631463995315241	0.541207084224792	0.668399881631052	-6.8884049098774
ENSMUSG00000029470	P2rx4	-0.0650441559920241	3.11614110792037	-0.631432190613523	0.541227086330895	0.668399881631052	-7.59544612939003
ENSMUSG00000109008	Gm44899	-0.163317884210827	0.436602973088645	-0.631222408911999	0.541359029511443	0.668489939472573	-6.91851386835125
ENSMUSG00000071172	Srsf3	0.0502814666050648	7.93926572864816	0.631169864345998	0.541392080548684	0.668489939472573	-8.19891232804567
ENSMUSG00000006527	Sfmbt1	-0.042092802654615	5.79818892404647	-0.63114550524231	0.541407403051472	0.668489939472573	-8.08482452662582
ENSMUSG00000000202	Btbd17	0.132482614392685	0.23057188568461	0.631077093823123	0.541450436923022	0.668498873328959	-6.86742574375603
ENSMUSG00000138098		0.0490289565837028	8.08214288698812	0.630842663461473	0.541597919072992	0.668636753984467	-8.20194369530238
ENSMUSG00000030317	Timp4	-0.162215874300165	0.0323487313783982	-0.630686612728407	0.541696104685982	0.668713760752696	-6.82231704037357
ENSMUSG00000094942	Gm3604	0.148067641595117	1.01341771764979	0.630611633410778	0.541743284574665	0.668727795884934	-7.06120792028793
ENSMUSG00000108314	Prkcz2	-0.0967930486721733	1.41759742303254	-0.630315317156923	0.541929761261581	0.6689137657346	-7.16883805948375
ENSMUSG00000107233	Gm42959	0.102057775265909	3.18420586850876	0.631128475910634	0.54205473068609	0.669023796485925	-7.60958217907734
ENSMUSG00000028944	Prkag2	-0.0526411177716843	4.34887028792158	-0.629843427526627	0.542226805027467	0.669191947464339	-7.86289358621398
ENSMUSG00000104761	Gm43511	-0.115143266346646	0.954049816627957	-0.629702955904252	0.542315246710207	0.669256867371557	-7.04862659838545
ENSMUSG00000035158	Mitf	0.0817247847875868	2.75641600492493	0.629294971267014	0.542572162820337	0.669529674784046	-7.50994752990812
ENSMUSG00000030495	Slc7a10	-0.298426766804345	0.253926077882932	-0.634573533506566	0.542967888835749	0.669968433537759	-6.86792043820519
ENSMUSG00000026566	Mpzl1	-0.062820774567097	3.94303476432255	-0.628563941987115	0.543032680735554	0.669968433537759	-7.78241675436104
ENSMUSG00000020677	Ddx52	-0.0599744875498995	5.57847569598561	-0.628752270418711	0.543035354505062	0.669968433537759	-8.06169125736488
ENSMUSG00000027257	Pacsin3	0.0533022076181449	3.51925888949	0.628455694243994	0.543100891283731	0.670005023705647	-7.68979496034314
ENSMUSG00000028999	Rint1	0.0443940344918303	4.58845105814338	0.628229711292188	0.543243306535685	0.670136445121375	-7.90872095825438
ENSMUSG00000018559	Ctdnep1	0.0416755904234503	5.48553114829171	0.628031189519326	0.54336843326457	0.670246523732252	-8.05040235100862
ENSMUSG00000026174	Cnot9	0.0437906102143817	5.0867933858606	0.62780894882585	0.543508529379802	0.670375051363172	-7.99449448106967
ENSMUSG00000017652	Cd40	-0.149701692056412	0.53609601975591	-0.627691333619997	0.543582680016842	0.670422228824682	-6.94514324654889
ENSMUSG00000020526	Znhit3	-0.061202946796898	3.80241706968402	-0.627468513817631	0.543723172850708	0.670524242742423	-7.75354703774916
ENSMUSG00000059890	Ube4a	-0.0486387767369054	7.28804280570582	-0.627446257278603	0.543737207231901	0.670524242742423	-8.18422017219063
ENSMUSG00000001039	B9d1	-0.0560580870723135	3.34363085802182	-0.627389078694949	0.543773263473455	0.670524426974597	-7.65126644781923
ENSMUSG00000055926	Gm14137	-0.0873042414242944	2.64496714912072	-0.627149593613828	0.543924295198295	0.670633558264133	-7.48554158249089
ENSMUSG00000020671	Rab10	0.0387331463611691	6.44042902114111	0.62713485527924	0.543933590739454	0.670633558264133	-8.14238484845908
ENSMUSG00000026764	Kif5c	-0.0380676738006418	8.17766107930362	-0.626684994553652	0.544217363769809	0.670939133230172	-8.20650119843114
ENSMUSG00000104036	Gm37775	0.152533849473479	0.319274248919609	0.625772819857556	0.544793024597457	0.671604498371594	-6.89183150366555
ENSMUSG00000120970	Gm56877	-0.0738410970238319	2.69065202209401	-0.625545804723292	0.544936344644586	0.6717368341074	-7.4976893873798
ENSMUSG00000039826	Trub2	-0.0509555529611339	5.31190010786699	-0.625360278217905	0.54505348789187	0.671836886659589	-8.02987544522459
ENSMUSG00000029868	Trpv6	-0.130643360144321	0.915617180125411	-0.625296832062947	0.545093551706626	0.671841923606992	-7.04177323357757
ENSMUSG00000030447	Cyfip1	0.0517726722876546	5.70146259281452	0.625182232848675	0.545165920970458	0.671886774564568	-8.07788588088781
ENSMUSG00000028859	Csf3r	0.16560673521979	0.94644131127773	0.625245853942038	0.545246299318076	0.671941489702749	-7.04740482711508
ENSMUSG00000121414	Smok4a	-0.15422063227652	-0.0402707748033782	-0.624843348300917	0.545379958176675	0.672061854229328	-6.80924014178269
ENSMUSG00000022967	Ifnar1	0.0365664220483781	5.85541387247783	0.624450130921659	0.545628371616903	0.672262328944524	-8.09476176726382
ENSMUSG00000024826	Dpf2	-0.0398804976064859	6.30896900018436	-0.624406534338136	0.545655917543926	0.672262328944524	-8.13504489278786
ENSMUSG00000034035	Ccdc17	-0.0898408332693079	2.18715684825249	-0.624352372111962	0.545690140335938	0.672262328944524	-7.37457722660576
ENSMUSG00000028437	Ubap1	0.043885598597357	5.83781287945949	0.624349345284059	0.545692052894964	0.672262328944524	-8.09298451400483
ENSMUSG00000121040	Gm57305	0.140897524424389	0.336463228567541	0.62430093324273	0.545722643486668	0.672262328944524	-6.89729338765363
ENSMUSG00000121894	Gm3248	-0.176899975977144	0.234053632329788	-0.623922339877903	0.54596190265829	0.672512702522487	-6.87441419682834
ENSMUSG00000028412	Slc44a1	-0.0634633877479081	6.83926621874697	-0.625983577486481	0.54601284426299	0.672531089886358	-8.16523721135843
ENSMUSG00000009772	Nuak2	0.0651752304925952	2.84507103144737	0.623229330778323	0.546400017352366	0.672963588183491	-7.53548808357385
ENSMUSG00000034951	Cog7	-0.0589622128874643	5.45084204290478	-0.623108830684143	0.546509551857119	0.673054103500616	-8.04992609229095
ENSMUSG00000042302	Ehbp1	0.0361330528459352	6.40335548865152	0.622917091264732	0.54659747794402	0.673117996777013	-8.14261504557609
ENSMUSG00000107892	Gm44524	-0.107133384317704	0.86681781156606	-0.622763297986691	0.54669475188317	0.673193392460687	-7.03098489513433
ENSMUSG00000040599	Mis12	-0.0487976482763681	4.86139373888556	-0.621832537372423	0.547283666028354	0.673874138165203	-7.96202377386435
ENSMUSG00000049672	Zbtb14	-0.0436200784712639	4.99413801165559	-0.621609065276906	0.547425115703972	0.674003864353925	-7.98435669546339
ENSMUSG00000081344	Gm14303	0.215629796876299	0.8030720133694	0.624121997931158	0.54767004494557	0.674260971737445	-7.00938278791704
ENSMUSG00000000743	Chmp1a	0.0382685187414271	5.73310815222485	0.621059062909557	0.547773335512137	0.67430251693316	-8.08414665820832
ENSMUSG00000121572		-0.132110860999023	0.934686153021186	-0.621023881470692	0.547795614009282	0.67430251693316	-7.04951180717865
ENSMUSG00000052544	St6galnac3	-0.0770844450356782	2.17029887080516	-0.620997820061616	0.547812117617702	0.67430251693316	-7.37245070463123
ENSMUSG00000032554	Trf	0.235510650536492	7.25186036604962	0.650322446158577	0.547865396059982	0.67432364922384	-8.14613730730157
ENSMUSG00000005102	Eif2ak4	0.0562072756585534	5.34485709753986	0.6208113354765	0.547930218795569	0.674358986738842	-8.03660974452874
ENSMUSG00000025529	Zfp711	-0.081135369713119	3.36136637480054	-0.620509027547081	0.548121701886712	0.674531897285094	-7.659957440912
ENSMUSG00000084898	Gm12371	-0.133756780150288	0.916248052559538	-0.620397213678211	0.548192534867032	0.674531897285094	-7.04517080196734
ENSMUSG00000025509	Pnpla2	-0.0689948878587971	3.50464472315904	-0.620370294286627	0.548209588810724	0.674531897285094	-7.69274729876073
ENSMUSG00000048175	Asb8	0.0421745842260135	5.18268132387572	0.620361440569332	0.548215197873828	0.674531897285094	-8.01394013359336
ENSMUSG00000033063	Cntnap3	0.100696770732172	1.04700929953177	0.620118705348432	0.548368989706084	0.674676671087852	-7.07749025064487
ENSMUSG00000109962	1700025L06Rik	-0.089619024385676	1.88421342773347	-0.619817622859518	0.548559783098082	0.674866947069871	-7.29971559985701
ENSMUSG00000107451	Gm44421	-0.126506049530697	0.444440063328093	-0.619739683195061	0.548609178925135	0.674883254759418	-6.92785863790882
ENSMUSG00000022428	Cby1	0.0463810772839883	4.14089790396177	0.619662499449849	0.548658098157331	0.674898974045847	-7.82802673988033
ENSMUSG00000028107	Tars2	-0.0401077550030067	5.32739186967391	-0.61953911412959	0.548736305186354	0.674950715521669	-8.03574435827998
ENSMUSG00000112545	1300014J16Rik	0.0485955477134938	4.91903793892386	0.619206703008108	0.548947033366599	0.67516544168398	-7.97293907179953
ENSMUSG00000125128		-0.0958227298291177	1.41866475664132	-0.619040465719582	0.54905243476193	0.675250603710767	-7.17648321749942
ENSMUSG00000057069	Ero1b	-0.0558270976219024	4.81695189553582	-0.618889340691064	0.549148264297309	0.675323983370955	-7.95642716900663
ENSMUSG00000097572	Gm26797	0.165315970638997	0.0679386438935917	0.618673813097122	0.549284948375156	0.675400890586701	-6.83681088125111
ENSMUSG00000050312	Nsun3	-0.0820716664157981	3.95583429159002	-0.619315327538086	0.549286220887466	0.675400890586701	-7.79077210303429
ENSMUSG00000069089	Cdk7	-0.0584102306310124	4.36524609428874	-0.618619641223815	0.549319306320597	0.675400890586701	-7.87345229499662
ENSMUSG00000097360	9430065F17Rik	0.114009938387025	1.6812551574499	0.61846413149307	0.549417943503547	0.675477692868868	-7.24481249523054
ENSMUSG00000034587	8430429K09Rik	-0.0750275993199416	2.41407117734706	-0.618036967467478	0.549688937976291	0.675766228695405	-7.43505447874811
ENSMUSG00000040918	Slc19a2	0.05822022293806	3.98835339695827	0.61796496512055	0.549734623984384	0.675766228695405	-7.79791063355904
ENSMUSG00000039176	Polg	0.0397898178695915	5.77290678697363	0.617923090827123	0.549761194513258	0.675766228695405	-8.09041691444828
ENSMUSG00000138837		0.157616392009127	1.27018133176201	0.618275302069341	0.549925549943393	0.675916312590214	-7.13577184565263
ENSMUSG00000030036	Mogs	-0.05618339078144	4.22557392090192	-0.617616615659196	0.549955684561193	0.675916312590214	-7.84686861433904
ENSMUSG00000063320	Uqcc6	0.0824990307011091	2.21636616252532	0.617499370186027	0.550030099174575	0.67596328213136	-7.38499017283152
ENSMUSG00000025428	Atp5f1a	-0.0317722385430645	9.09764142664531	-0.617281641463871	0.550168304676178	0.6760670727924	-8.22402489690943
ENSMUSG00000022353	Mtss1	0.0432775582342613	6.72652342748934	0.617252253069276	0.550186960759672	0.6760670727924	-8.1663334006159
ENSMUSG00000141045		0.0584255490124992	4.03932255076957	0.61715645985749	0.550247773850826	0.676097310757357	-7.80891608420736
ENSMUSG00000024862	Klc2	-0.0547661372560606	6.3004940697155	-0.617198972735031	0.550332829374205	0.676157329806823	-8.13906910796556
ENSMUSG00000104383	Gm37553	-0.296504335375074	0.54788435419338	-0.624141186735077	0.550567982136583	0.676343600677876	-6.94518873363414
ENSMUSG00000013663	Pten	-0.0357691063004442	7.93241245983682	-0.616636678459902	0.550577816632543	0.676343600677876	-8.20839479041146
ENSMUSG00000127532		0.257983069191503	-0.0632588889770194	0.619153962796922	0.550593092936975	0.676343600677876	-6.80370359023831
ENSMUSG00000028318	Polr1e	0.0689539223102846	2.89936382788092	0.616371961923702	0.550745945235686	0.676486863206683	-7.55281000311651
ENSMUSG00000031916	Cog8	0.0483584331038838	5.15251124490711	0.616217273342863	0.550844205542898	0.676563055400426	-8.01206733663617
ENSMUSG00000115348	Gm49155	0.147467977548845	0.467509262324207	0.616145047755398	0.550890087616469	0.676574909316011	-6.93413455709232
ENSMUSG00000037703	Lzts3	-0.0428485817840087	4.89928123193075	-0.616046073374407	0.550952965650797	0.676607633865775	-7.97220364347269
ENSMUSG00000027358	Bmp2	0.329252907128533	-0.0650889027161432	0.62236137467573	0.55109429971513	0.676704266570315	-6.79718760485593
ENSMUSG00000006800	Sulf2	-0.0648126283770925	5.95283928661796	-0.617496317827742	0.551106001975737	0.676704266570315	-8.10818748438712
ENSMUSG00000004880	Lbr	0.0461021534409225	4.72320171161247	0.615694581436545	0.551176299839716	0.676704266570315	-7.94135900939452
ENSMUSG00000049755	Zfp672	0.0379389612536611	5.10135432694855	0.615694103513695	0.551176603541528	0.676704266570315	-8.00473169894379
ENSMUSG00000024777	Ppp2r5b	0.0459243571666823	6.14068483260836	0.615387271538184	0.551371603098087	0.676899172720641	-8.12715831499385
ENSMUSG00000028409	Smu1	0.0592988184042493	6.00667997511245	0.615809554130152	0.551508638170384	0.677022897001955	-8.11448100401195
ENSMUSG00000034023	Fancd2	-0.135547814997132	1.29949952600981	-0.615039462860806	0.551592691460139	0.677081569731588	-7.14781583213169
ENSMUSG00000037490	Slc2a12	0.140218149564307	0.938263168148432	0.614913608975567	0.551672704168216	0.677135275248933	-7.05273567480058
ENSMUSG00000028990	Lzic	0.04778978487382	4.11566462377795	0.614563623811644	0.55189524470498	0.677307648352135	-7.82629600650638
ENSMUSG00000085030	2810455O05Rik	-0.0702788229801032	2.75369307516517	-0.614541982650581	0.551909007051408	0.677307648352135	-7.52014072753057
ENSMUSG00000067438	Hmx1	-0.140764733535697	1.93444799887597	-0.61612231844856	0.551921949500613	0.677307648352135	-7.31448444107979
ENSMUSG00000129688		-0.148481914665178	0.366320734229311	-0.61415286596295	0.552156492527939	0.677550948972712	-6.91257416758288
ENSMUSG00000022587	Ly6e	0.0532899759677212	4.8139720968743	0.613959686248765	0.552279381660808	0.677657216185947	-7.95838020494349
ENSMUSG00000028469	Npr2	-0.0374246545620931	5.61310554929343	-0.613831139802791	0.5523611635953	0.677713033441435	-8.07569044140277
ENSMUSG00000014470	Rnf166	0.0561653697150737	4.18216732797106	0.613743825028989	0.552416717610894	0.677736665440236	-7.84000954833297
ENSMUSG00000044348	Slc25a53	0.0734221938547011	4.04023501838534	0.613633518469689	0.552486904647183	0.677741525321136	-7.81120210290644
ENSMUSG00000044071	Tafa2	-0.0621791516444277	3.52078856123617	-0.613623522086542	0.552493265500891	0.677741525321136	-7.70075326149793
ENSMUSG00000063558	Aox1	0.137111335702661	1.62322249138083	0.613288412410018	0.552844703932506	0.678128087311851	-7.23216430272406
ENSMUSG00000004891	Nes	0.0584107097271915	3.41053973246864	0.612425710329329	0.55325575020095	0.678587709638919	-7.67557373830413
ENSMUSG00000059534	Uqcr10	0.048529148193424	4.54855196254436	0.612222392203245	0.553385234098142	0.678701948085427	-7.91179559765535
ENSMUSG00000024974	Smc3	-0.0374431507602653	7.31755031118979	-0.612154502817828	0.553428473498869	0.678710403501535	-8.1952020778435
ENSMUSG00000078572	Ndufaf8	0.118323749439613	1.44988436617851	0.611939388056576	0.553565494701876	0.678833861837591	-7.18790888560439
ENSMUSG00000040666	Sh3bgr	-0.0847862876537437	2.07469799608334	-0.611782198697803	0.55366563134261	0.678912075624919	-7.35435903483287
ENSMUSG00000056216	Cebpg	-0.0508705179213518	5.37240125095855	-0.611609524215415	0.553775644435658	0.679002388981712	-8.04695283429519
ENSMUSG00000087478	4930506C21Rik	-0.0952521457222764	2.13448111037365	-0.611535690604876	0.553822688511215	0.679015487181303	-7.36964095180954
ENSMUSG00000030699	Tbx6	0.154185392873848	0.331582023676389	0.611334942576994	0.553950609166216	0.679051245328899	-6.90436684311359
ENSMUSG00000133470		-0.183053444036961	0.23960928195121	-0.611331626867993	0.55395272214163	0.679051245328899	-6.88395050293591
ENSMUSG00000134375		-0.097327440720367	1.5965412740431	-0.611318724827396	0.553960944165174	0.679051245328899	-7.22868679241973
ENSMUSG00000024063	Lbh	-0.0329626390338094	7.72619170970609	-0.611140009475348	0.554074840321719	0.679063186700653	-8.20737205171674
ENSMUSG00000031860	Pbx4	0.0924768477714448	1.36474601510111	0.611138981578562	0.554075495443355	0.679063186700653	-7.16607227771473
ENSMUSG00000036815	Dpp10	0.051965716454708	4.55623849952965	0.611132262076054	0.554079778074213	0.679063186700653	-7.91384506851377
ENSMUSG00000091572	Vmn2r3	0.157912502651757	0.128511323190805	0.610832669160609	0.554270740551984	0.679252645299105	-6.85612501256058
ENSMUSG00000031217	Efnb1	-0.0845193960012458	3.32039837050139	-0.610685596731531	0.554364499003294	0.67930150849003	-7.65696927804349
ENSMUSG00000103507	Gm38375	-0.113225697000774	0.979496103187038	-0.610648219285031	0.55438832848829	0.67930150849003	-7.06760180248931
ENSMUSG00000020717	Pecam1	-0.0779683073927515	3.92341240203	-0.610799031606262	0.554419743541638	0.67930150849003	-7.78988749509114
ENSMUSG00000052392	Acot4	-0.116202651130005	1.22143161940926	-0.610241300863907	0.554647791032231	0.679536337077541	-7.13037402054029
ENSMUSG00000029918	Mrps33	0.0501710278541747	4.9530216780855	0.609993738658853	0.554805676948229	0.679656720085957	-7.98443225039139
ENSMUSG00000037017	Zscan21	0.0864275077911785	4.93133214700788	0.61342044347687	0.554818841222573	0.679656720085957	-7.97586319545907
ENSMUSG00000027852	Nras	-0.0468479876494268	5.34436708306279	-0.609639831128742	0.555031429728652	0.679872543047087	-8.04447614953943
ENSMUSG00000038146	Notch3	0.0767074014890534	3.30219450444906	0.609444954978514	0.555155760560513	0.679980235649155	-7.65250272193332
ENSMUSG00000042613	Pbxip1	-0.0406766409727606	5.49846767671949	-0.609239915116283	0.555286592694828	0.680095876695955	-8.06481382943248
ENSMUSG00000111474	Gm32926	-0.102562453739391	1.00480615181655	-0.609151190683326	0.555343211469415	0.680120614571082	-7.07504022820974
ENSMUSG00000026134	Prim2	-0.0622663201658016	3.12948010733614	-0.608722543388083	0.555616794839492	0.68041104510674	-7.61342394062218
ENSMUSG00000033149	Phldb2	-0.0964045249105778	1.76509315293951	-0.608626235522396	0.555678273553586	0.680441710186208	-7.27542264532062
ENSMUSG00000074818	Pdzd7	-0.136488376014164	1.77862416344919	-0.609039486229572	0.555848389210139	0.680605391129115	-7.2784618247233
ENSMUSG00000031738	Irx6	-0.084290203923	3.66225455818532	-0.608218273265695	0.556180050723421	0.680954920059976	-7.73568611272271
ENSMUSG00000034308	Sdr42e1	0.0887146768788623	2.57910690973446	0.607749796275806	0.55623792904908	0.680954920059976	-7.48093867146811
ENSMUSG00000035325	Sec31a	-0.0417351465517699	6.77742214318135	-0.607718854364411	0.556257692957018	0.680954920059976	-8.17548866623103
ENSMUSG00000087694	Gjd2os	-0.0426400098185269	5.73294558292309	-0.607684385640575	0.556279710052209	0.680954920059976	-8.09316669985009
ENSMUSG00000022898	Vps26c	0.0474788598864402	4.7731059308975	0.607521227943897	0.556383934587523	0.681037860152557	-7.95544804075673
ENSMUSG00000022517	Mgrn1	-0.0401293700885779	6.99589929186438	-0.607227444154786	0.556571630146516	0.681222954798193	-8.18616127090878
ENSMUSG00000023460	Rab12	-0.050481799681795	5.59545368019896	-0.606922547528959	0.556766463049551	0.681416760452702	-8.07810134582491
ENSMUSG00000135269		-0.15911944441305	0.442020132607762	-0.606622882960621	0.556957989771288	0.681581089771805	-6.93578975007768
ENSMUSG00000020420	Zfp607a	0.0693923367014682	3.13705349745142	0.606493681865165	0.557040578341974	0.681581089771805	-7.61566758557371
ENSMUSG00000026404	Ddx59	-0.0711323751901065	3.03797600802866	-0.606442794593084	0.557073108638267	0.681581089771805	-7.59337902957992
ENSMUSG00000039449	Prpf18	0.0456406309371893	6.47574375979333	0.606415481069639	0.557090569572329	0.681581089771805	-8.15823970533212
ENSMUSG00000109901	Chmp1b	0.0541861139873463	4.74267123628893	0.606339666308565	0.557139037883018	0.681581089771805	-7.95084471141071
ENSMUSG00000121491	2700099C18Rik	-0.123759012082273	1.66634531135278	-0.606127712225628	0.557274552451131	0.681581089771805	-7.25068473668434
ENSMUSG00000054945	Gm9958	0.067968926368851	2.87786649200002	0.606115373923335	0.557282441612568	0.681581089771805	-7.55429723808498
ENSMUSG00000015224	Cyp2j9	0.0775611867618555	2.14067496491564	0.606114860097894	0.557282770156031	0.681581089771805	-7.3730998492194
ENSMUSG00000025147	Mob2	-0.0465467057332782	5.00584421146162	-0.606109921366987	0.557285928019502	0.681581089771805	-7.99633380274603
ENSMUSG00000042275	Pelo	-0.0733707575903968	2.91988246659344	-0.606085972010158	0.557301241568887	0.681581089771805	-7.56555647159492
ENSMUSG00000102918	Pcdhgc3	0.0540486033434853	6.19586805733166	0.606164921990214	0.557330706863255	0.681581089771805	-8.13764115917173
ENSMUSG00000110598	Gm45854	0.132661621200335	1.64198414161493	0.606152387900523	0.557338719118317	0.681581089771805	-7.24188503939451
ENSMUSG00000039852	Rere	0.0516762463804046	7.54702757348149	0.606083706629856	0.557439002243768	0.68161516911537	-8.20574490693205
ENSMUSG00000051606	2010001K21Rik	-0.127986114206108	1.1068334993916	-0.605840528372694	0.557458195174638	0.68161516911537	-7.10353319172357
ENSMUSG00000030188	Magohb	-0.114497051835287	1.9408270147226	-0.605714816246098	0.557538593751247	0.68161516911537	-7.32381293168062
ENSMUSG00000120014	Gm56691	-0.129038420323096	0.23371581647027	-0.605702213199881	0.557546654325195	0.68161516911537	-6.88602406916874
ENSMUSG00000022206	Npr3	-0.0665633082515251	2.85492355827624	-0.605698404807899	0.557549090084464	0.68161516911537	-7.55012268887097
ENSMUSG00000030108	Slc6a13	-0.469849433882815	1.83198266926056	-0.631457864637717	0.557599081032449	0.681631660068078	-7.25842344543485
ENSMUSG00000019813	Cep57l1	0.082169649313121	3.26544965870851	0.60532350973506	0.557788893381362	0.681819061006974	-7.64651638280219
ENSMUSG00000124733		0.092365946194946	2.89721828180725	0.605096152172504	0.557934351710532	0.681952224364607	-7.55947972198466
ENSMUSG00000032673	Prorsd1	0.0687991494949203	2.69365502910019	0.604812874891378	0.558115615866429	0.682129132187296	-7.51076641454115
ENSMUSG00000107134	Gm42528	0.116028933547661	1.75605801581021	0.604630746765865	0.558232173813775	0.682226938075813	-7.27356434304836
ENSMUSG00000031736	Crnde	0.104238327848497	0.735996421362737	0.604167713969238	0.558528565661436	0.682544495462447	-7.00879111161855
ENSMUSG00000072915	Gm12258	0.0588112174071478	5.7079757957383	0.60447933625936	0.558568686588963	0.682548858353769	-8.0917494915679
ENSMUSG00000029234	Tmem165	-0.0552179113196107	4.81717264548939	-0.604028512660779	0.558617686947812	0.682564070278312	-7.9660651809805
ENSMUSG00000118004	BC026513	-0.10320481924789	1.30557357645615	-0.603921856641904	0.558685977028573	0.682602848405625	-7.1565076809046
ENSMUSG00000035934	Pknox2	-0.05021890819852	3.87594439918778	-0.603762498023858	0.558788020384173	0.682682858531505	-7.78460536559643
ENSMUSG00000101429	BC055402	-0.0563024305300486	4.18841934639826	-0.603651877736014	0.558858860852347	0.682724739471198	-7.84859637076689
ENSMUSG00000022008	Gpalpp1	-0.0534802716817335	6.34765116000313	-0.603754160176432	0.558909157732948	0.682741519690264	-8.1511964042806
ENSMUSG00000047153	Khnyn	0.0379421359139229	5.91263035592599	0.603515417674185	0.558946255830811	0.682742175653098	-8.11397965771406
ENSMUSG00000133786		-0.095654675072431	1.46529662887081	-0.603379774513367	0.559033135179945	0.682803634400568	-7.19897545912262
ENSMUSG00000059022	Kcp	0.111365555182964	0.849012428388125	0.603316250086931	0.559073825118119	0.682808673005608	-7.0376181630835
ENSMUSG00000026388	3110009E18Rik	0.12889824565644	0.211787675264663	0.603244167327292	0.559119999010419	0.682820408182628	-6.88093706082544
ENSMUSG00000015488	Cacfd1	0.0349134574847954	6.0238187328301	0.603041255513498	0.559249989188205	0.682934495036655	-8.1248727247547
ENSMUSG00000085527	Gm15535	0.0746387293357422	2.70189895001786	0.602772663988345	0.559422081258306	0.683099976814072	-7.51394413093723
ENSMUSG00000029851	Tcaf2	0.10136157086269	1.78953153766111	0.602712596398487	0.559460571824364	0.683102309287836	-7.28386779840071
ENSMUSG00000120314	Gm46133	-0.138210820537454	0.213465227330086	-0.602264380519369	0.559747829557961	0.683372754550103	-6.88345837718153
ENSMUSG00000040657	1700063H04Rik	0.111360903049853	0.753002536994906	0.602252794287797	0.559755256163563	0.683372754550103	-7.01415786016149
ENSMUSG00000022797	Tfrc	0.0504059071288783	7.74611809156406	0.601919041800434	0.560094637757311	0.683706429071511	-8.21352204137771
ENSMUSG00000063063	Ctnna2	-0.0342985339721844	5.78612168958299	-0.60171225222101	0.560101796719287	0.683706429071511	-8.1026957056703
ENSMUSG00000107418	Gm4782	1.8153317099885	-2.74711470724949	0.631001439779675	0.560243326875254	0.68377826533991	-6.31368556772055
ENSMUSG00000045876	Pcdhb8	0.0739661140779351	3.4201978340896	0.601469165741599	0.560257677932242	0.68377826533991	-7.68471604105341
ENSMUSG00000139855	Gm52907	-0.105843454090579	0.876116385282743	-0.601396736416755	0.560304128501138	0.68377826533991	-7.0470626919309
ENSMUSG00000073725	Lmbrd1	0.0354608427953567	6.98915896501651	0.601392083865344	0.560307112361106	0.68377826533991	-8.18946038592597
ENSMUSG00000026223	Itm2c	-0.0361367152521703	7.72984003941241	-0.600600972351863	0.560814611060913	0.684334659697561	-8.21421415013273
ENSMUSG00000098977	Gm27196	0.107491809385991	0.872836921089252	0.600567124320274	0.560836330299426	0.684334659697561	-7.04549430558114
ENSMUSG00000097325	Gm16897	0.183530232669622	0.320671709074436	0.600480136382984	0.56097030150147	0.684453408052169	-6.90830509377248
ENSMUSG00000078907	Fam186b	-0.135117584639601	0.0654003171801785	-0.600257663820321	0.561034923234422	0.684487531456918	-6.84969912356632
ENSMUSG00000036188	Ankmy2	-0.0389881390469879	5.76438506356953	-0.600020415967848	0.561187200935445	0.684628587591854	-8.1015117612354
